Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
12,"Bhullar, Angad",JR-3,PSU-Harrisburg,43.50m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
13,"Florian, Nathan",SR-4,Utica,43.46m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
14,"Ramos, Michael",FR-1,Ramapo,43.31m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
15,"Lenhart, Ryan",SO-2,Grove City,43.07m,Dave Labor Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
16,"Alligood, Samuel",FR-1,Carnegie Mellon,43.02m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
17,"Cocca, Jamie",SR-4,Springfield,43.00m,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
18,"Kristeller, Alex",SO-2,Widener,42.16m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
19,"O'Malley, Bailey",SR-4,Carnegie Mellon,42.13m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
20,"Jusino, Christian",SR-4,Albright,41.91m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
21,"Walters, Barrett",JR-3,Juniata,41.27m,Ed Fry Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
22,"Black, JD",JR-3,Grove City,41.17m,Grove City College Mini Invita,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
23,"Reeves, Jacob",FR-1,Salisbury,40.88m,2023 Towson Spring Open,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
24,"DiGilio, Nathan",FR-1,PSU-Behrend,40.61m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
25,"McCauley, JJ",FR-1,Salisbury,40.38m,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
26,"Cotton, Alex",FR-1,PSU-Behrend,40.20m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
27,"Ferency, Elek",SR-4,Muhlenberg,40.19m,2023 TCNJ Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
28,"Hetrick, Wyatt",FR-1,Lebanon Valley,40.09m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
29,"Brown, Travis",JR-3,Springfield,40.01m,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
30,"Linhart, Hunter",SR-4,Westminster (Pa.),39.85m,Dave Labor Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
31,"Teresi, Joseph",SO-2,FDU-Florham,39.60m,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
32,"Deyak, Nathaniel",SO-2,Carnegie Mellon,39.18m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
33,"Reynolds, Zachary",JR-3,Brandeis,39.07m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
34,"Myron, Sean",JR-3,PSU-Harrisburg,38.90m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
35,"Brunner, Chett",SO-2,McDaniel,38.87m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
36,"McNeil, Michael",SO-2,Utica,38.84m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
37,"Marcus, Iheukwumere",FR-1,Johns Hopkins,38.81m,2023 Towson Spring Open,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
38,"Jennings, Jaden",SO-2,Stevenson,38.78m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
39,"Parnapy, Andrew",SO-2,Alfred,38.28m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
40,"Lapszynski, Erik",JR-3,DeSales,38.22m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
41,"Stewart, John",FR-1,Waynesburg,37.83m,Tomcat Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
42,"Logan, Hunter",JR-3,Utica,37.77m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
43,"Littlefield, Alden",SR-4,Widener,37.44m,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
44,"Miller, Dustin",SR-4,Hood,37.41m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
45,"Reynolds, Trey",JR-3,Lebanon Valley,36.96m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
46,"Crocker, Jason",FR-1,Alfred,36.93m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
47,"Rich, Thomas",JR-3,Carnegie Mellon,36.81m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
48,"Phillips, Thayer",SO,Juniata,36.75m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
49,"O'Rourke, Joseph",SO-2,St. Lawrence,36.73m,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
50,"Marks, Cal",FR-1,SUNY Cobleskill,36.71m,Cortland Upstate Alternative,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
51,"Foore, Dalton",SO-2,Grove City,36.61m,Tomcat Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
52,"Brown, Brayden",FR-1,Misericordia,36.60m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
52,"Winston, Mahkai",FR-1,New Jersey City,36.60m,2023 TCNJ Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
54,"St John, Matthew",FR-1,Keene State,36.49m,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
55,"Hartung, Zach",FR-1,Ramapo,36.35m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
56,"Smith, Luis",SR-4,Salisbury,36.32m,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
57,"Conklin, Jake",JR-3,McDaniel,36.26m,Galludet Bison Classic,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
58,"Fisher, William",SO-2,Lebanon Valley,36.19m,Outdoor LVC Mini Meet,"Mar 25, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
59,"Ntube, Hezzy",FR-1,Marymount (Va.),36.07m,Battleground Relays,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
60,"Scott, Jason",FR,Alvernia,35.99m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
61,"Donlan, Trent",JR,Lebanon Valley,35.97m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
62,"Hau, Jonathan",SR-4,Brandeis,35.77m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
63,"Rohl, Max",SO-2,PSU-Behrend,35.73m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
64,"Fields, Nathan",SO-2,USMMA,35.64m,CGA Spring Invite,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
65,"Chinn, Nick",SR-4,DeSales,35.59m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
66,"Talbot, Joshua",FR-1,Utica,35.39m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
67,"Roth, Ethan",FR-1,Salisbury,35.33m,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
68,"Schaeffer, Jacob",FR-1,DeSales,35.32m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
69,"Christie, Tanner",FR-1,Ramapo,35.14m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
70,"Wrobleski, J. Garry",FR,Lebanon Valley,35.10m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
71,"Rivera-Jusino, Giovanni",FR-1,Alvernia,35.04m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
72,"Daubert, Connor",FR-1,PSU-Harrisburg,35.01m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
73,"Gihr, Stephen",FR-1,Misericordia,34.96m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
74,"Hyde, Daniel",FR-1,Springfield,34.75m,Springfield College Classic,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
75,"Olson, James",SO-2,Alfred State,34.65m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Men
1,"Meckes, Isabelle",SR-4,DeSales,44.81m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
2,"Uvieghara, Michelle",SO-2,NYU,40.15m,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
3,"Rambo, Shelby",FR-1,Westminster (Pa.),39.92m,Grove City College Mini Invita,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
4,"Spence, Makenze",JR-3,Lebanon Valley,38.84m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
5,"Karnish, Brenna",SR-4,Misericordia,38.33m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
6,"Page, Rosalyn",SO-2,Marywood,36.98m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
7,"Betz, Alyssa",SO-2,Lebanon Valley,36.36m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
8,"Fahy, Jane",SR-4,Utica,36.01m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
9,"Wise, Megan",FR-1,Grove City,35.84m,Bethany Invitational,"Mar 25, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
10,"Marini, Alexis",JR-3,Rutgers-Camden,35.42m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
11,"Monahan, Kathleen",SO-2,Carnegie Mellon,35.23m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
12,"Hawley, Alexis",FR-1,Misericordia,35.21m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
13,"Florian, Sarah",FR-1,Utica,34.52m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
14,"Schouppe, Kelsee",SR-4,Cedar Crest,34.11m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
15,"Soleau, Savannah",FR-1,Keene State,33.70m,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
16,"Gerow, Charlotte",FR-1,Springfield,33.62m,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
17,"Rodriguez, Isabel",FR-1,Widener,33.52m,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
18,"Noel, Jada",SR-4,Marymount (Va.),33.41m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
19,"Weber, Emily",JR-3,PSU-Harrisburg,33.39m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
20,"Eckert, Lacey",FR-1,St. Lawrence,33.14m,Saints Ice Broken Open,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
21,"Parks, Shannon",SR-4,Keene State,32.84m,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
22,"Ezumba, Erika",FR-1,Johns Hopkins,32.78m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
23,"Thorngate, Cynthia",SO,Albright,32.68m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
24,"Philson, Makenna",FR-1,Bethany (W.V.),32.54m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
25,"McGee, Elizabeth",FR-1,Carnegie Mellon,32.43m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
26,"Orndorf, Kylie",SR,Juniata,32.36m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
27,"Symonette, Taylor",SO-2,Carnegie Mellon,32.35m,Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
28,"Meagher, Mary",JR-3,Keene State,32.03m,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
28,"Morganti, Dianna",JR-3,Alvernia,32.03m,York College Twilight Meet,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
30,"Salzmann, Rita",SO-2,DeSales,32.02m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
31,"Taylor, Katelynn",SO-2,Springfield,31.99m,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
32,"Zambetti, Leah",FR-1,Marywood,31.98m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
33,"Grunin, Emma",FR-1,NYU,31.76m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
34,"Sudar, Danika",SO-2,Grove City,31.75m,Grove City College Mini Invita,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
35,"Bellomo, Gabby",SO-2,Misericordia,31.73m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
36,"Mahaffey, Alexis",SO-2,Bethany (W.V.),31.72m,Tomcat Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
37,"Reed, Caroline",JR-3,Lebanon Valley,31.66m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
38,"Williams, Phoebe",FR-1,Johns Hopkins,31.51m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
39,"Hume, Nicole",SO-2,Alfred State,31.28m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
40,"Boswell, Emily",SO-2,St. Lawrence,31.22m,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
41,"Jaworski, Chloe",JR-3,Westminster (Pa.),31.16m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
42,"DeSanctis, Gabrielle",JR-3,Utica,31.04m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
43,"Vaughns, Makayla",SR-4,Stevenson,30.95m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
44,"Neff, Kelsey",JR-3,Johns Hopkins,30.93m,2023 Towson Spring Open,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
45,"Yuong, Soleil",SO-2,Vassar,30.88m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
46,"Worrell, Shantel",JR-3,New Jersey City,30.65m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
47,"Carr, Christa",SR-4,Springfield,30.55m,Springfield College Classic,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
48,"Palmer, Madison",JR-3,Alfred,30.46m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
49,"Brady, Rachel",FR-1,Westminster (Pa.),30.45m,Grove City College Mini Invita,"Apr 5, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
50,"Warner, Serena",SO-2,CCNY,30.43m,Middlesex College Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
51,"Dolce, Rebecca",JR-3,Waynesburg,30.34m,Dave Labor Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
52,"Gingras, Mackenzie",SO-2,Springfield,30.18m,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
53,"Schneider , Emily",FR-1,Mount Saint Mary,29.96m,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
54,"Graves, Duanena",FR-1,Utica,29.94m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
55,"Enke, Emelia",FR,Alfred,29.92m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
56,"Thigpen, Brianna",SO-2,Gallaudet,29.90m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
57,"Borbi, Erica",SO-2,Muhlenberg,29.78m,2023 TCNJ Invitational,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
58,"Williams, Margaret",FR-1,Albright,29.53m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
59,"Bond, Sierra",JR-3,Springfield,29.49m,Springfield College Classic,"Apr 8, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
60,"Gould, Lily",SR-4,Springfield,29.47m,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
61,"Ferguson, Amelia",FR-1,Bethany (W.V.),29.44m,Tomcat Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
62,"Whiteman, Emma",FR-1,PSU-Behrend,29.43m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
63,"Miskulin, Sophia",SR-4,FDU-Florham,29.36m,King's College Monarch Invitational,"Mar 18, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
64,"Liu, Emma",FR-1,Brandeis,29.32m,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
65,"Downing, Brianna",SO-2,PSU-Behrend,29.05m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
66,"Massey, Paige",FR-1,PSU-Behrend,28.74m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
67,"Bozen, Isabella",FR-1,Cedar Crest,28.73m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
68,"Colgan, Abbe",FR-1,Vassar,28.47m,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
69,"Williams, Alaina",JR-3,Westminster (Pa.),28.44m,Dave Labor Invitational,"Mar 31, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
70,"Jarboe, Kailey",FR-1,Salisbury,28.41m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
71,"Bussey, Meghan",FR-1,Lebanon Valley,28.30m,Outdoor LVC Mini Meet,"Mar 25, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
72,"Zhou, Agnes",JR-3,Carnegie Mellon,28.27m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
73,"Loughney, McKenna",SO,Lebanon Valley,28.07m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
73,"Ferrazzano, Alessandra",FR-1,Bethany (W.V.),28.07m,Stan Romanoski Open,"Mar 17, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
75,"Hurlbert, Kate",JR-3,Brandeis,28.03m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,ECAC DIII Outdoor Performance List,Women
1,"Kristeller, Alex",SO-2,Widener,64.19m,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
2,"Williams, Nathan",JR-3,Stevenson,59.89m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
3,"Littlefield, Alden",SR-4,Widener,58.91m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
4,"Adams, Justin",JR-3,Widener,56.27m,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
5,"Breidenbach, Cody",SO-2,Carnegie Mellon,54.03m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
6,"Perlino, Dylan",SR-4,Alfred State,53.00m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
7,"Kelly, Antwan",JR-3,Utica,51.12m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
8,"Howell, Conrad",JR-3,Widener,50.35m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
9,"Reynolds, Trey",JR-3,Lebanon Valley,49.14m,York College Twilight Meet,"Apr 5, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
10,"Cocca, Jamie",SR-4,Springfield,48.81m,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
11,"DeMagistris, Dylan",JR-3,Muhlenberg,48.66m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
12,"Walters, Barrett",JR-3,Juniata,48.38m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
13,"O'Malley, Bailey",SR-4,Carnegie Mellon,47.84m,Dave Labor Invitational,"Mar 31, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
14,"Swavely, Justin",SO-2,Utica,47.51m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
15,"Smith, Luis",SR-4,Salisbury,47.39m,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
16,"Waters, David",SO-2,Widener,46.73m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Hammer,ECAC DIII Outdoor Performance List,Men
